,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
120,,"['We enjoyed a truly wonderful evening here. The staff were friendly, helpful and rightly proud of their excellent menu. As non meat eaters, it was really welcome to find three great fish options as well as three for vegetarians. The food was really excellent: beautifully presented and the flavours were wonderful. Our son thought it was the best meal he had had in a restaurant. And the setting is terrific- London’s Manhattan. A real treat. ']", December 2017,g186338-d10148721-r550126708,g186338-d10148721,[],[],5,30 December 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '48'], ['thumbs-up-fill', '17']]",[],C6646DNjaneh,A Delightful Celebration ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r550126708-Peninsula_Restaurant-London_England.html
121,,"['What a great restaurant! I visited this restaursnt with my parents between Christmas and New year and would recommend it to everyone! We had the pre theatre menu which is around 35 pounds for 3 courses,probably the best value fine dining I have experienced!', 'The food is beautifully presented and delicious with experimental flavours such as a smoked chocolate cake.', 'The palette cleansers between courses were a delight.', 'The service was spot on, the right balance of being of explaining the dishes and always available to help without being overbearing.', 'The city views are also stunning. If you are considering eating here,do it! ']", January 2018,g186338-d10148721-r552865332,g186338-d10148721,[],[],5,10 January 2018,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '106'], ['thumbs-up-fill', '34']]","['Auckland Central, New Zealand']",ClareUK123,"Wonderful food, views,service and value",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r552865332-Peninsula_Restaurant-London_England.html
122,"['Dear ""Aurelija N"",', 'Thank you for choosing to dine with us! It is a pleasure to read your review about Peninsula Restaurant. We are pleased that you found our restaurant welcoming and that you enjoyed food and service. Our staff genuinely care and strive to provide the best customer experience to all our guests.', 'Thank you once again for the great comments and we really hope you will decide to visit us again!', 'Warm regards,', 'Peninsula Restaurant Team']","['Great restaurant, amazining food and very attentive staff. Did enjoy every moment being there! Thanks to EKaterina who made our evening even more special! ']", February 2018,g186338-d10148721-r560875684,g186338-d10148721,[],[],5,16 February 2018,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '4']]","['London, United Kingdom']",Aurelija N,Outstanding experience,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r560875684-Peninsula_Restaurant-London_England.html
123,,"['This is not exactly a restaurant a tourist to London would accidentally find as it is located at the top of a hotel in the business district, but we are so glad a local made the recommendation. We found it much more intimate than the Shard and the food was impressive. Would you normally take your kids to this restaurant? No. But, we were on vacation and didn’t have access to babysitters so they went with us. Our kids are also adventurous diners and have very good manners so it wasn’t an issue. The staff was so sweet and accommodating. The views from the restaurant are incredible. Business dinners and romantic dates composed most of the diners. ', 'We did the 7-course chef tasting menu because everything sounded so creative and delicious. The food was impeccable and the wine pairing was perfect. Instead of assuming you will like their choices, they discovered my husband like big, bold reds and made a switch during one course that made my husband so happy. We spent an inordinate amount of time at dinner (3 hours!) and enjoyed every second of the experience. We highly recommend the Peninsula Restaurant and can’t wait to go back when we return to London!']", April 2017,g186338-d10148721-r553379628,g186338-d10148721,[],[],5,12 January 2018,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '82'], ['thumbs-up-fill', '39']]","['Bainbridge Island, Washington']",lcamacho,Incredible Experience ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r553379628-Peninsula_Restaurant-London_England.html
124,"['Dear Llinos W,', 'Thank you for choosing to dine with us and for sharing photographs of your experience!', 'Our Chef Tom and the front team strive to make all our guests happy and we are glad that their care resulted in a pleasant experience. ', 'We are really looking forward to welcome you back and try our new menu!', 'Warm regards,', 'Peninsula Restaurant Team']","['Had an amazing meal here. Completely faultless. Delicious clean flavours with lovely friendly service. ', 'Tom certainly is a Chef to look out for. Modern and inspirational food. ']", September 2017,g186338-d10148721-r554949855,g186338-d10148721,[],[],5,20 January 2018,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '4'], ['thumbs-up-fill', '1']]",[],Llinos W,Dinner,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r554949855-Peninsula_Restaurant-London_England.html
125,"['Dear ""Jen S"",', 'Thank you very much for sharing your thoughts about your visit to Peninsula Restaurant. We are very grateful for your positive comments as we only aim to improve and deliver the best product and service for our guests.', '""Jen S"" we sincerely hope to have the pleasure of looking after you again in the near future.', 'Warm regards,', 'Peninsula Restaurant Team']",['By far the best restaurant in London that serves good british food with some class. Fabulous in taste and great service. '], January 2018,g186338-d10148721-r556002193,g186338-d10148721,[],[],5,23 January 2018,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '25'], ['thumbs-up-fill', '7']]","['Stratford City, United Kingdom']",jensF4711JO,Outstanding dining,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r556002193-Peninsula_Restaurant-London_England.html
126,"['Dear Adrian H,', 'Thank you for choosing to have a dinner in Peninsula Restaurant. We are very happy to hear that you had a wonderful time. ', 'Ionut is indeed is a valuable member of our team and he is delighted to know that he has positively impacted on your stay. ', 'We are looking forward to welcoming you back to us again in the nearest future!', 'Warm regards,', 'Peninsula Restaurant Team']","['We were really impressed by the spectacular view and the attention to detail that we received from the chef and the staff in particular ""Ionut"". Thank you for a great evening and we felt valued from the moment we stepped into the restaurant. Highly recommended!']", January 2018,g186338-d10148721-r554668794,g186338-d10148721,[],[],5,18 January 2018,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1']]",[],adrianharcau,"Excellent service, great view and superb food",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r554668794-Peninsula_Restaurant-London_England.html
127,"['Dear ""F C"",', 'Thank you very much for celebrating your wedding anniversary with us! We are so happy to hear that you had a wonderful evening. As you mentioned in your review, we are really passionate about what we do and always trying to improve in order to make every single guest to feel very special. ', 'From all Peninsula Restaurant Team, we would like to thank you again and we look forward to welcome you back very soon!', 'Warm regards,', 'Peninsula Restaurant Team']","['We chose to dine at the Peninsula Restaurant while we were staying at the Intercontinental Hotel for our wedding anniversary. ', 'My husband and I both opted for the tasting menu. What an absolute delight from start to finish. The food was interesting, delicious, well balanced and the courses were perfectly spaced.', 'The staff were extremely welcoming and everyone we came into contact with was polite, attentive, knowledgeable and genuinely seemed to love what they were doing. ', 'To the team at the Peninsula Restaurant thank you for such a lovely evening we will definately return!']", February 2018,g186338-d10148721-r559725020,g186338-d10148721,[],[],5,11 February 2018,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1']]",[],733fc,Wonderful Evening,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r559725020-Peninsula_Restaurant-London_England.html
128,"['Dear ""Nataliaailatan2017"",', 'Thank you for choosing to dine and celebrate your Birthday in Peninsula Restaurant. We are delighted to hear that you had a great evening and you enjoyed the food. ', 'Please accept our most sincere apologies with regards to the slow service on that night. This is definitely not a reflection of our usual service standards. ', 'Our team is looking forward to welcome you back in the near future.', 'Warm regards,', 'Peninsula Restaurant Team']","['Excellent food, as always. Friendly service, but a little on the slow side this evening. A really lovely birthday meal with the family.']", February 2018,g186338-d10148721-r560283282,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,13 February 2018,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '35'], ['thumbs-up-fill', '22']]","['London, United Kingdom']",nataliaailatan2017,Excellent,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r560283282-Peninsula_Restaurant-London_England.html
129,"['Dear ""Jana D"",', 'Thank you very much for your review. We are very happy to see you enjoyed the views and had a good experience within Peninsula Restaurant. ', 'We will be happy to pass on your lovely feedback about our Chef and Colleagues who will be equally pleased to hear such a fantastic review about them as they go above and beyond to ensure all our guests experience only the best service with us. ', '""Jana D"" thank you once again for the lovely feedback and we are looking forward to welcoming you again!', 'Warm regards,', 'Peninsula Restaurant Team']","['Amazing Restaurant with excellent service, food and incredible views. The food was absolutely wonderful, from preparation to presentation, very pleasing. Special thank you for chef and Jekaterina who made our evening unforgettable. ']", February 2018,g186338-d10148721-r560843673,g186338-d10148721,[],[],5,16 February 2018,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '18'], ['thumbs-up-fill', '9']]","['London, United Kingdom']",51janad,Excellent Dinner ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r560843673-Peninsula_Restaurant-London_England.html
130,,"['The service was excellent and the views from the restaurant were amazing. The tasting menu was original and had some good and original courses. The meat was absolutely delicious. It is great for special occasions and the service did everything in their hands to make us feel like aristocracy. The only drawback is perhaps the price, as it costs as much as manyMichelin starred restaurants...without the stars. ']", November 2017,g186338-d10148721-r544613109,g186338-d10148721,[],[],4,2 December 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '110'], ['thumbs-up-fill', '18']]","['London, United Kingdom']",JuanCUK85,Very good fine dining,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r544613109-Peninsula_Restaurant-London_England.html
131,,"['Came here for a friends birthday and I must say what a fabulous time we all had. We had a lovely view from our table and the food and service was superb. ', 'Would Highly recommend this restaurant.']", October 2017,g186338-d10148721-r544017444,g186338-d10148721,"['Value', 'Service', 'Food']","['40', '40', '40']",4,29 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '5'], ['thumbs-up-fill', '6']]","['Essex, United Kingdom']",83sarahmorgs,Wonderful Fine dining,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r544017444-Peninsula_Restaurant-London_England.html
132,,"['A very friendly welcome and an excelent Service during the whole evening.', '... and the Dinner was very very good. :-)']", November 2017,g186338-d10148721-r544052067,g186338-d10148721,[],[],5,29 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1']]",[],627corneliab,A wonderful evening with an delicous Dinner,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r544052067-Peninsula_Restaurant-London_England.html
133,,"[""What a fantastic restaurant! Combination of delicious food, attentive staff, great views makes your night unforgettable. Chef Tomas and his Team create dishes which are just blowing up your mind. Front team are so professional and warm! You can feel how much passion they all put into this place. This restaurant became our favourite, can't wait for new menu. "", 'You must go and get this experience yourself:)']", December 2017,g186338-d10148721-r548900555,g186338-d10148721,[],[],5,23 December 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1']]",[],Kravaj,Marvellous restaurant!!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r548900555-Peninsula_Restaurant-London_England.html
134,,"['The food was fantastic, the restaurant very good, the staff very attentive and knowledgeable of what was available on the menu. A great lunch venue with a difference and hopefully a great experience and learning curve for the staff to take with them later. Will go again definitely!']", November 2017,g186338-d10148721-r545805467,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,7 December 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1']]","['London, United Kingdom']",anitaro2017,"Incredible food, better service",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r545805467-Peninsula_Restaurant-London_England.html
135,,"[""Food, atmosphere, view, service, attitude - everything was top class. Nothing was too much or not enough, no pressure or constant offering to order expensive wines; we were on a short holiday so didn't have fancy clothes but felt absolutely adequate thanks to the nice staff. Really there is nothing else to say apart that we recommend this place highly. Thank you Peninsula Restaurant for excellent experience. ""]", November 2017,g186338-d10148721-r545310353,g186338-d10148721,[],[],5,5 December 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '5']]",[],ivelin2017,Excellent fine dining experience,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r545310353-Peninsula_Restaurant-London_England.html
136,,"['Service-5*', 'Food-5*', 'Location-5* ', 'Peninsula wowed me! The service was tremendous and the view was breathtaking!', 'The lamb was heavenly and each course as good as the last! ', 'I would love to return ', 'Thank you!']", December 2017,g186338-d10148721-r546008327,g186338-d10148721,[],[],5,8 December 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '200'], ['thumbs-up-fill', '73']]","['Durham, United Kingdom']",fappa_123,Unbelievable ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r546008327-Peninsula_Restaurant-London_England.html
137,,"['Went with my partner and his mother. I had lobster and crab ravioli, lamb and the cheese platter. All great. Apparently the cod main was lovely too and the partridge and pork starters. They do a tasting menu too, which we will come back and try. ', 'Absolutely fantastic food and great service. Really good views too. Would highly recommend. ']", December 2017,g186338-d10148721-r544656811,g186338-d10148721,[],[],5,2 December 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '6'], ['thumbs-up-fill', '2']]","['Oxford, United Kingdom']",Tamandsharkie,Fantastic ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r544656811-Peninsula_Restaurant-London_England.html
138,,"[""The food here was absolutely amazing. Portion sizes are perfect. The view is gorgeous and the tables are positioned in a way to make your dining experience feel really private and personal. Staff are friendly, knowledgeable, attentive but not intrusive. Gave my partner a free dessert after we had paid when they heard it was her birthday. Couldn't fault any part of our evening.""]", December 2017,g186338-d10148721-r547342310,g186338-d10148721,"['Value', 'Service', 'Food']","['40', '50', '50']",5,15 December 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '3']]",[],Greg W,Perfect for a romantic night,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r547342310-Peninsula_Restaurant-London_England.html
139,"['Dear NotEasyPlease10,', 'Thank you very much for choosing Peninsula restaurant for your pre show dinner, it was a pleasure to welcome you and your guest.', 'Our team of chefs, always try to be innovative regarding there menu and we are sorry to hear that you did not like our smoked chocolate cake.', 'We hope to see you again soon.', 'The Peninsula team']","['Fantastic views (we were give a great corner table so had great views of the Thames in both directions) and very handy for the O2. Friendly and efficient staff - not over bearing or “sniffy” at all. We chose from the pre show menu as we were going to a concert. The choices available all sounded lovely and each one we had had elements that were great but one or two bits let down the dish from being wow and fantastic, e.g smoked chocolate cake - the smokiness giving it an odd savoury taste that actually made it unpleasant and I couldn’t finish it. Without the smoke it would have been sublime. Complimentary puffed rice and dips, fresh homemade rosemary bread and then a mushroom tart amuse bushe set the scene. Everything is superbly presented. Wines by the glass a little expensive although the pre show menu is a steal for this quality. Would come again but would maybe choose more wisely the dishes to have.']", December 2017,g186338-d10148721-r547893453,g186338-d10148721,[],[],4,18 December 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '88'], ['thumbs-up-fill', '37']]","['Christchurch, United Kingdom']",NotEasilyPleased10,Could be great but a bit disappointed,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r547893453-Peninsula_Restaurant-London_England.html
140,,"[""The setting is spectacular but sadly we were treated poorly . The food was nice but over priced for what one received. One waiter was very patronising and never smiled once . He seemed irritated that we didn't want expensive wine so made us feel uncomfortable. ""]", November 2017,g186338-d10148721-r543939739,g186338-d10148721,[],[],3,29 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1'], ['thumbs-up-fill', '1']]",[],janpeace55,Early dinner,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r543939739-Peninsula_Restaurant-London_England.html
141,,"['We went on a weekend trip to London at the end of October and decided to treat ourselves to a fine dining experience for my birthday. We did a bit of research and chose to book a table at the Peninsula restaurant in Greenwhich as we had heard and read good things about it (check out the headchef´s creative dishes on Instagram :)) . ', 'The restaurant did not disappoint - we went for the tasting menue, my boyfriend had the ""standard"" version, I had the vegetarian option - both menues were very varied, creative, with amazing flavours and great plating. During the entire dinner the staff were friendly and attentive. ', 'Also - the view is absolutely amazing, especially at night, so make sure to take some photos. :)', 'The Peninsula restaurant is definitely worth a visit, we really enjoyed our time there-', 'Thanks for a great birthday dinner!']", October 2017,g186338-d10148721-r540059531,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,10 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '2'], ['thumbs-up-fill', '5']]","['London, United Kingdom']",BiancaS1307,Amazing food with amazing view,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r540059531-Peninsula_Restaurant-London_England.html
142,,['We have been to this restaurant a few times and this time we celebrated friends birthday. Had main tasting menu with matching wines. They had changed menu for Christmas and it was exquisite! Love all the flavours this talented chef brings together. I would highly recommend this place! Can’t wait to go back !'], November 2017,g186338-d10148721-r543120854,g186338-d10148721,[],[],5,25 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '21'], ['thumbs-up-fill', '9']]","['London, United Kingdom']",Kristina D,Amazing place ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r543120854-Peninsula_Restaurant-London_England.html
143,,"['The approach to the hotel by foot is a little downbeat but the hotel interior is very grand.', 'Restaurant is large but when seated we felt in an intimate space.', 'We were seated by the huge windows with a great view over the Thames.', 'Service impeccable.', 'Food and wine delicious.', 'Will definitely return when we have an opportunity.']", August 2017,g186338-d10148721-r541223568,g186338-d10148721,[],[],5,15 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '17'], ['thumbs-up-fill', '12']]","['Beckenham, United Kingdom']",Malcolm J,Excellent meal,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r541223568-Peninsula_Restaurant-London_England.html
144,,"['We were attending a conference at Excel and were looking for somewhere nice nearby to dine. Going on the trip advisor reviews we opted for the Peninsula Restaurant at the Intercontinental Hotel by the 02. Only a £14 Uber from our hotel. The restaurant was superb. Throughout the team were friendly and efficient. The Views over Canary Wharf are stunning . Food wise we went for the tasting menu with matching wines. Every course was unique , delicious and all the elements complimented each other. The paired wines were also very good. Not cheap but very good value for money. We will definitely be eating here again.']", November 2017,g186338-d10148721-r542020619,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,19 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '36'], ['thumbs-up-fill', '19']]","['Cardiff, United Kingdom']",gordon_aitken,superb evening,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r542020619-Peninsula_Restaurant-London_England.html
145,,"['A superb fine dining experience with incredible Canary Wharf views and very cosy atmosphere. I decided to spend an evening with my girlfriend at Peninsula Restaurant and opted for tasting menu with wine pairing. The whole experience was amazing, and we were thrilled to taste each dish which was served. The service was seamless and waiters have put their best effort to make our dinner experience wonderful.', ""Overall, there's no need to elaborate much on this review. Experience was truly wonderful, and even though the place is quite expensive, yet experience is 100% worth the price.""]", November 2017,g186338-d10148721-r543462706,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,26 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '2']]",[],Eivydas R,Perfect Dinner,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r543462706-Peninsula_Restaurant-London_England.html
146,,"['Beautiful food, special surprise mini courses in between, first class service and a great view! We’ll be back! ']", November 2017,g186338-d10148721-r541637849,g186338-d10148721,[],[],5,17 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '2'], ['thumbs-up-fill', '1']]","['Vallmanya, Spain']",406cassiac,Lovely evening. Masterchef standards!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r541637849-Peninsula_Restaurant-London_England.html
147,,['This is by far one of the best restaurants in an Intercontinental Hotel. Its close location to the O2 Stadium allows a pre-concert meal. There is also parking and its accessible by the tube.'], July 2017,g186338-d10148721-r541648183,g186338-d10148721,"['Value', 'Service', 'Food']","['40', '50', '50']",5,17 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '66'], ['thumbs-up-fill', '18']]","['Cambridge, England, United Kingdom']",Scourge-of-God,Amazing restaurant,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r541648183-Peninsula_Restaurant-London_England.html
148,,"['food was amazing, staff very polite and dynamic. we had a table with amazing view thank so much, hope I can back soon']", November 2017,g186338-d10148721-r543454113,g186338-d10148721,[],[],5,26 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '5'], ['thumbs-up-fill', '5']]","['Los Angeles, California']",119marined,romantic dinner,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r543454113-Peninsula_Restaurant-London_England.html
149,,"['Excellent welcome, attentive and helpful staff, superb views. The menu was new and very interesting. The food was very good and well presented. All four of us enjoyed what we had chosen. ']", November 2017,g186338-d10148721-r543910922,g186338-d10148721,[],[],4,28 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '5'], ['thumbs-up-fill', '6']]","['London, United Kingdom']",MrsMFA,A good evening!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r543910922-Peninsula_Restaurant-London_England.html
150,,"['This place has a nice view and basic European service and may thus please an overseas population, but trust me this is not worth the money or the tour. The service is below all levels for the kind of place they pretend to be: not personal, many errors and no love. The food has even less love. Tastes like your typical big party overpaid caterer. Take my word on this: it might be worth a visit if you have the cash and happen to stay in the hotel, else stay away. ']", November 2017,g186338-d10148721-r537753235,g186338-d10148721,[],[],2,1 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '105'], ['thumbs-up-fill', '47']]","['London, United Kingdom']",busterken,Nice try but no thanks: average on all levels,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r537753235-Peninsula_Restaurant-London_England.html
151,,"[""We've eaten here a few times now - always the tasting menus, which are superb. They've been happy to help with substitutions (mixing the two menus for a non-seafood-eater), but I would actually recommend the vegetarian tasting menu above anything else."", 'Each dish has great flavours and textures and introduces you to something entirely new. The gnocchi in particular is unbeatable.', ""For a hotel-restaurant, in a modern chain hotel, this will exceed all expectations. It's also probably the best restaurant in south-east london. Maybe not up there with the Michelin stars of the west end, but the price (£60 for 7 courses, compared to 100+ at those places) reflects this.""]", October 2017,g186338-d10148721-r539350466,g186338-d10148721,"['Value', 'Service', 'Food']","['40', '50', '50']",5,8 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '5'], ['thumbs-up-fill', '2']]",[],777bent,Always superb food,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r539350466-Peninsula_Restaurant-London_England.html
152,,"['We came up this place looking for nice dinner before the show and what a fine the food was great and the service was friendly and knowledgeable. ', 'Thank you very much. ']", November 2017,g186338-d10148721-r538133793,g186338-d10148721,[],[],5,3 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '5'], ['thumbs-up-fill', '1']]","['London, United Kingdom']",Lovefood224,Superb food and service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r538133793-Peninsula_Restaurant-London_England.html
153,,"['What can I say about this restaurant - it is just FABULOUS! The first thing impressed is the service, waiter was so attentive, he was always there for us to help with advice. Staff is very professional, they explain you everything in so much details that even a regular meal becomes a feast. We went for the 7 course tasting menu. Chef is just a genius, combining so much different flavours, everything we tried was a true masterpiece. It’s a must try if you want to discover different flavours, a bit of everything! I think this place suits perfectly for the special occasion. Big thanks to the hostess that organised the table with the best view! Thank you Katerina and all team for making our evening so special! ']", November 2017,g186338-d10148721-r538147519,g186338-d10148721,[],[],5,3 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '5'], ['thumbs-up-fill', '2']]","['London, United Kingdom']",Emanuela112017,"Amazing food, amazing service ",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r538147519-Peninsula_Restaurant-London_England.html
154,,"['Brilliant chef and servise. Beautiful views of Canary Wharf and great atmosphere. The food was very delicious and creative! Overall the whole evening was fantastic and would recommend this places to everyone. One from ""TO DO"" list! Great job team and chef Tomas.']", November 2017,g186338-d10148721-r538357652,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,4 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '3'], ['thumbs-up-fill', '4']]","['London, United Kingdom']",Foodmakesuscrazy,Great food and brilliant chef and servise,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r538357652-Peninsula_Restaurant-London_England.html
155,,"['I think this place could be wonderful. Great location, views and interesting menu, however the lighting is terrible and the staff are over zealous']", October 2017,g186338-d10148721-r538362818,g186338-d10148721,[],[],3,4 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '15'], ['thumbs-up-fill', '6']]","['Carshalton, United Kingdom']",soniaFM57,Spoilt by lighting and heavy handed waiters,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r538362818-Peninsula_Restaurant-London_England.html
156,,"['1st time we have visited this restaurant arrived at 1730 ,I chose from set menu as this is what I was going to have', 'from the A La Carte menu which my wife chose from. The service from the Maitre d and all the staff was excellent they could not be more helpful, I would rate the meal we had as one of the best. We left at around 1930hrs to see the show we were not rushed at all. There is also a bar on the 18th floor that has excellent views over looking the Thames, we will definitely be going back']", November 2017,g186338-d10148721-r538710696,g186338-d10148721,[],[],5,6 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '29'], ['thumbs-up-fill', '19']]",['Chelmsford'],Nick366,visit to the o2 Arena,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r538710696-Peninsula_Restaurant-London_England.html
