,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
268,"['Dear Jing,', ""Our will is to share and contribute to our Guest’s memories so we're obviously disappointed and terribly sorry for any inconvenience caused to you.We can assure you that this is not a true reflection of the service we want to offer here at BOKAN. Unfortunately, our bar/restaurant can get busy sometimes, nevertheless we want to ensure you that our staff always strives to provide a high-quality service. We would love to hear more details about your visit so that we can better address the situation.If you wish, please send us an email at jeevan.thej@accor.com. "", 'We do hope to welcome you back soon.', 'Jeevan & The BOKAN Family']","['We want to have some drinks and food around canary wharf area, apparently Bokan is the highest bar/restaurant within the area so we decided to check it out.', 'It takes 20 minutes for the staff to come to the table saying a ""Hi"" and take orders..', ""The whole atmosphere with the service we felt no difference than going to weatherspoon or other pubs. The food was ok, takes ages to wait for our drinks. No waiter or waitress come to ask if we need another drink. Someone finally came to clear the table after the empty plates on the table for quite long time..We decided to leave and we have to walk to the bar to ask for the bill. And we paid the bill with the full service charge while we didn't felt it was worth it."", 'Anyway, will not recommend it to any of our clients or friends.']", January 2018,g186338-d12156905-r558635716,g186338-d12156905,"['Value', 'Service', 'Food']","['20', '10', '30']",2,5 February 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '3']]",[],kisaalicat,Poor and slow service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r558635716-Bokan_37_Restaurant-London_England.html
269,"['Dear Guest,', 'Thank you very much for sharing your feedback. It makes us proud to hear that you enjoyed our meticulously crafted menu and the stunning view BOKAN has to offer. Please feel free to reach out to us should you wish to share any detailed concerns and we will be more than happy to listen. We do hope to welcome you back again.', 'Jeevan & The BOKAN Family']","['Nice restaurant, service a bit impersonal but efficient. Menu limited but nice. Food presentation was outstanding and very nice.']", February 2018,g186338-d12156905-r558888412,g186338-d12156905,[],[],4,6 February 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '6'], ['thumbs-up-fill', '6']]","['Aberdeen, United Kingdom']",Beejay993,Cracking views from 38th floor,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r558888412-Bokan_37_Restaurant-London_England.html
270,"['Dear Gary,', ""Thank you for taking the time to write this amazing review. Your praises and comments on our friendliness are surely one of the best compliments you could ever make to us. It was our great pleasure to welcome you and we're glad to hear that you had a great time with us. We will share the love with our Fabulous Team and we are looking forward to welcome you again soon. Have a Happy New Year!"", 'Jeevan & The Bokan Family']","['We were here for the New Years Eve 6 course tasting meal and can only praise the restaurant for the very well organised evening. The entertainment was great and the food exceptional while the staff were very friendly but also lively and fun making it a really warm atmosphere. The views across London in all directions are worth making a visit for, in themselves. Well done all involved at Bokan, we had a great time. ']", December 2017,g186338-d12156905-r550647915,g186338-d12156905,[],[],5,1 January 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '25'], ['thumbs-up-fill', '17']]","['Stockton-on-Tees, United Kingdom']",GaryJamesC,New Years Eve fun,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r550647915-Bokan_37_Restaurant-London_England.html
271,"[""We're terribly sorry to hear about your disappointing experience. Everyday we strive to offer the best experience to all our guests, therefore what you are describing is not the level of service we aim for. Please know that we take your comments under serious consideration and we will address the team accordingly. We do hope to welcome you back soon in order to ensure a better experience."", 'Jeevan & The Bokan Family']","['On a recommendation, we made a reservation for dinner on the 38th floor!!! Great ambience and views. Not exceptionally busy, but service was slow and laborious. Not many menu choices, but choices made. Again, service was slow and one member of party returned their main course which was cold (Not under cooked) for reheating. Overall, very disappointed.']", December 2017,g186338-d12156905-r546569341,g186338-d12156905,"['Value', 'Service', 'Food']","['40', '30', '40']",4,11 December 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '253'], ['thumbs-up-fill', '56']]","['Whitchurch, United Kingdom']",MoonLanding,Sunday evening dinner with friends,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r546569341-Bokan_37_Restaurant-London_England.html
272,"[""Thank you for your comment. We're so sorry to hear we did not fulfil your expectations.The satisfaction of our guests is our first concern and our team always shows their utmost consideration and empathy. We will share your feedback with our team in order to ensure that we continue to improve our services. We hope to welcome you back soon in order to ensure a better experience."", 'Jeevan & The Bokan Family']","['Went for drinks only. Amazing views, nice ambience, nice drinks. Thoroughly enjoyed it.', 'That said, the service was very slow (& they struggled to actually charge us for all of our drinks...) and also our cocktails were inconsistent. The same drink ordered twice came once on the rocks and once in a martini glass. Odd. Probably the upstairs and downstairs bars were working differently...']", December 2017,g186338-d12156905-r546282222,g186338-d12156905,[],[],3,9 December 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '12'], ['thumbs-up-fill', '2']]","['London, United Kingdom']",PeanutButterJellyTom,Solid 3*,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r546282222-Bokan_37_Restaurant-London_England.html
273,"['Dear Terence,', ""We would like to thank you for sharing your feedback. Our will is to contribute to our guest’s memories so we're obviously disappointed that we didn't meet your expectations. Our goal is to provide a great level of service and excellent quality of products. It is most concerning to read your comments in regards to the level of our service, especially when our team's passionate and engaged service is generally a highlight among many of our valued guests. Also we take great pride of our menu since our chef strives to create unique dishes by using the best quality of products, mostly from local producers. Thank you again for your review so we can ensure we are continually bettering our service for our future guests."", 'Jeevan & The Bokan Family']","['The ONLY reason for going to this restaurant is for the view, which is really wonderful. from the top of this tower, especially at night, you have extensive views of the lights and sights of one of the great cities of the world. Enjoy this!', ""It certainly is not the place for a romantic dinner. As far as we could figure, the highest floor comprises a bar with bookable table seating, with a limited bar menu, and VERY loud music. No conversation possible. On the floor below, down a short staircase, is the main restaurant, where we were booked. The 'music' noise from above resounds, but the volume is thankfully lower. Although is was Friday, and a couple of weeks before Christmas, this lower area was sparsely populated. This was a surprise."", 'The menu, in our opinion, is very limited and fairly boring. The service is not too bad, but rather mechanical: eg. you are asked if you are \'enjoying\' at critical points. The food is nicely and artistically presented on the plates, but too our surprise is not vey tasty. \'BLAND"" is the word that came to mind. My first course was \'Octpus and Beetroot"" and it was hard to get the taste of either of these components. Seemed like it had been boiled for hours. Second course was lamb which was equally \'non-lamby\' in taste. The wine list was all highly priced, and from unknown vineyards. We had a Spanish wine from an area with which we are familiar. The wine was good, in that it had no bad qualities, but not much going for it either. BUT THE VIEW FROM THE RESTAURANT IS FANTASTIC. A meal for two with wine set us back £175. I rationalise this as good value, being £125 for the view and £50 for the rest.']", December 2017,g186338-d12156905-r547507053,g186338-d12156905,"['Value', 'Service', 'Food']","['40', '30', '20']",3,16 December 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '12'], ['thumbs-up-fill', '3']]","['London, United Kingdom']",Terence M,My Birthday,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r547507053-Bokan_37_Restaurant-London_England.html
274,"['Dear Veronika,', ""Your praises and comments on our friendliness are surely one of the best compliments you could ever make to us. It was our great pleasure to welcome you and we're glad to hear that you had a great time with us. We will share the love with our Fabulous Team and we are looking forward to welcome you back soon!"", 'Jeevan & The Bokan Family']","['On Sunday I have been in this lovely restaurant with my danish friend for brunch. Even though the price £49 per person, it’s worth. Firstly for extremely amazing view, second delicious food with touch of French cuisine , which I am totally in love. Also, prosecco included in the brunch menu. So, definitely will be back. By the way, staff especially receptionist Veni was extremely welcoming and polite. Many thanks for making our time even more nice. Totally in love with this place❤️❤️❤️']", December 2017,g186338-d12156905-r546964579,g186338-d12156905,[],[],5,13 December 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '18'], ['thumbs-up-fill', '2']]","['London, United Kingdom']",veronikag402,Sunday brunch was lovely!!!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r546964579-Bokan_37_Restaurant-London_England.html
275,"['Thank you very much for sharing your feedback. The satisfaction of our Guests is our first concern and our Team always shows their utmost consideration and empathy. What you are describing is not the level of service we aim for and we would like to apologise for your disappointed experience. Thank you once again for sharing your thoughts with us and we hope to welcome you back to our restaurant soon.', 'Jeevan & The Bokan Family']","['The view of London is lovely. The food is mediocre, limited choice and the service was arrogant. Very expensive, 2 courses with wine was around £75 per person. Food was rather bland.']", December 2017,g186338-d12156905-r547633070,g186338-d12156905,[],[],3,17 December 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '20'], ['thumbs-up-fill', '15']]","['Bristol, United Kingdom']",lewispb,"Incredible view, everything else average",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r547633070-Bokan_37_Restaurant-London_England.html
276,"[""Thank you for this incredible review! It was our great pleasure to welcome you and we're glad to hear that you had a great time with us. We will share the love with our Fabulous Team. Many thanks."", 'Jeevan & The Bokan Family']","['Amazing views and ambience. Extremely attentive staff, especially Peter @ the bar. Food and drinks very good.']", December 2017,g186338-d12156905-r547712452,g186338-d12156905,[],[],5,17 December 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '24'], ['thumbs-up-fill', '11']]","['London, United Kingdom']",Sejal P,Christmas drinks and canapes,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r547712452-Bokan_37_Restaurant-London_England.html
277,"[""Thank you so much for taking the time to provide our team with feedback. The satisfaction of our Guests is our first concern and our Team always shows their utmost consideration and empathy. We are disappointed to hear that our restaurant didn't meet your expectations. Thank you once again for sharing your thoughts with us and we hope to welcome you back to our restaurant."", 'Jeevan & The Bokan Family']","['Nice view, good food, but extremely loud due to dinner party in the restaurant. At times, it was impossible to understand the people sitting in front of you. Very unfortunate, were looking forward to a nice dinner.']", December 2017,g186338-d12156905-r547894231,g186338-d12156905,"['Value', 'Service', 'Food']","['20', '30', '50']",2,18 December 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '1']]","['Stockholm, Sweden']",guest0217,Dissapointed,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r547894231-Bokan_37_Restaurant-London_England.html
278,"['Dear Roy,', ""Thank you for your amazing review. Your praises and comments on our friendliness are surely one of the best compliments you could ever make to us. It was our great pleasure to make your New Year's Eve memorable. All the BŌKAN team is very proud to read your kind words and we will be sure to share the love with Peter for doing such a great job. We are looking forward to welcome you back soon."", 'Jeevan & The Bokan Family']",['Absolutely great night service was amazing from when we arrived great table with wonderful view of the fireworks and London great service in regards to the drinks our waiter Peter was absolutely spot on and nothing was too much trouble we live local so will be back on a more regular occasion thanks Peter for starting our 2018 the way we expected see you soon '], December 2017,g186338-d12156905-r550533237,g186338-d12156905,[],[],5,31 December 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '5'], ['thumbs-up-fill', '8']]",[],Roy J,New Year's Eve at Bokan,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r550533237-Bokan_37_Restaurant-London_England.html
279,"['Thank you very much for sharing your feedback. It is disheartening to read that we could not provide a memorable experience for you during your stay and wish you only the best of travels moving forward. The satisfaction of our Guests is our first concern and our Team always shows their utmost consideration and empathy. Please know that we take your comments under serious consideration and we will address the team accordingly. We do hope to welcome you back soon.', 'Jeevan & The Bokan Family']","[""Fantastic views from the top floor of Novotel Canary wharf, looking back towards the centre of London. Ordered 2 drinks, cider and one of their cocktails, plus chips to snack. Drinks and mayonnaise/tomato sauce arrived promptly. Had our drinks, no sign of chips, waited and waited, the waitress came over to take away empty drinks, said haven't you got your chips ... no ... she went away, and they arrived soon after, so obviously forgotten about. Bill came to £26 so expensive for 2 drinks and chips.""]", December 2017,g186338-d12156905-r549297763,g186338-d12156905,"['Value', 'Service', 'Food']","['20', '20', '30']",2,26 December 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '132'], ['thumbs-up-fill', '46']]","['Gillingham, United Kingdom']",Andrew R,"Wonderful view, but ...",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r549297763-Bokan_37_Restaurant-London_England.html
280,"[""Thank you for your review. We are sorry to hear we did not fulfil your expectations. Our restaurant is usually very busy, therefore we always recommend to our guests to book a table in advance. Also we are disappointed that you didn't enjoy the live music, since we receive mostly positive feedback in regards to the events that we organise, including bands and dj's at Bokan. We will take your feedback under consideration and we do hope to welcome you again soon in order to ensure a better experience."", 'Jeevan & The Bokan Family']","['I was taken there for my birthday. The restaurant was full until 9pm, and so we had to settle for the bar. The place was very dark, and finding the table was not the say (for me, anyway). The awful din emitted by a woman squealing into a microphone (they tell me that it is singing; but it has nothing in common with Covent Garden) was so loud because, apparently, it has to carry over three floors in the building. The occasional breaks which she and her organ grinders took were the best bit - I could hear what was being said to me.', 'I was not impressed by the requirement to hand over my bank card before an order could be taken. What might have been done with it while it was out of my sight was a concern, although it seems to have been all right. Clearly, this Novotel has had more than its share of dodgy customers, although how they could escape easily from the 38th floor was a mystery to me.', 'I was assured that the food in the restaurant is better than what is available in the bar. This view was shared by our waiter. In my view, the meal was significantly overpriced', 'The views across London were certainly breathtaking but, apart from the wonderful company I was in, these were the best part of the evening. If I could get into the restaurant itself on a quiet night (i.e. no squealing) I might try it again, but otherwise, for me, it lies between the very disappointing and a ripoff']", November 2017,g186338-d12156905-r542687200,g186338-d12156905,"['Value', 'Service', 'Food']","['10', '30', '20']",2,22 November 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '228'], ['thumbs-up-fill', '67']]","['London, United Kingdom']",J P S,Bellowed at over bar food,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r542687200-Bokan_37_Restaurant-London_England.html
281,"['Dear Zeena,', ""Thank you so much for your feedback. We're terribly sorry about your disappointing experience. We can assure you that this is not a true reflection of the service we want to offer here at Bokan and Novotel London Canary Wharf. I would very much appreciate if you can send me an email at jeevan.thej@accor.com with your full name, date and time that you visited us so that I investigate further the situation and address the issue accordingly. I hope to hear back from you soon!"", 'Jeevan & The Bokan Family']",['We booked Bokan as we had visited previously and thought the place had a wow factor. We had our nephew and niece visiting from Switzerland and wanted to share a special evening with them. The evening was ruined by the woman at the front desk (Julia?) who is quite frankly the rudest person we have ever had the misfortune to encounter in any restaurant. Despite having received an email confirming our booking she kept us standing in the corridor for 10 mins and kept insisting that we did not have a booking!! I even showed her the email. She was disingenuous and disinterested. In the end I asked to see her booking screen and was able to locate the booking immediately. She had no sense of how much embarrassment and upset she was causing to us all. She didn’t even apologise for her error. Atrocious level of service from her. '], September 2017,g186338-d12156905-r542276462,g186338-d12156905,[],[],1,20 November 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '9'], ['thumbs-up-fill', '2']]","['London, United Kingdom']",90zeenab,Great views - Terrible Service from Front of Desk woman!!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r542276462-Bokan_37_Restaurant-London_England.html
282,"[""Well your review fantastic! Thank you so much for your kind words and for choosing Bokan to spend your boyfriend's special day! Great to hear you liked our restaurant and our fabulous team. Hope to see you soon!"", 'Jeevan & The Bokan Family']","['Took my boyfriend here for his birthday (as we were staying in the hotel) before going to see Micky Flanagan at the O2. Mushroom risotto was to die for- best meal of my life, views were stunning and staff were lovely!']", October 2017,g186338-d12156905-r542608129,g186338-d12156905,[],[],5,22 November 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '4'], ['thumbs-up-fill', '1']]","['Guildford, United Kingdom']",Harrietgracem,Amazing meal,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r542608129-Bokan_37_Restaurant-London_England.html
283,"[""Thank you so much for your feedback! It was our great pleasure to welcome you and we're glad to hear that you had a great time with us and you enjoyed the drinks and the view! Hope to see you soon!"", 'Jeevan & The Bokan Family']","['What a great venue with amazing views over London / Canary Wharf', 'Ideal for a quick drink before heading out or even if you want to stay in and enjoy the views.', 'We used the bar here a couple of times during our stay, enjoying the setting sun over London, and London by night when we returned to the hotel.', 'The bar is very busy in the evenings and it can be hard to find a seat, but we managed to find an area outside to enjoy the last of the evening, and even enjoyed a complimentary drink from the bar.', 'Great venue, and worth heading to for the views.']", October 2017,g186338-d12156905-r542384579,g186338-d12156905,[],[],3,21 November 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '403'], ['thumbs-up-fill', '119']]","['Epsom, United Kingdom']",LGBfund,Great rooftop bar,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r542384579-Bokan_37_Restaurant-London_England.html
284,"['We would like to thank you for sharing your feedback. At BOKAN we are concentrating our efforts towards a common goal, making every meal a unique and unforgettable experience and we are very disappointed to hear about your experience with us. Rest assured that our breakfast buffet is being constantly replenished in order to ensure that the food is fresh and in the right temperature, therefore what you are describing is not the level of service we aim for. We will definitely take your feedback under consideration and we do hope to welcome you back soon in order to ensure a better experience. Many thanks!', 'Jeevan & The Bokan Family']","[""I've stayed here 3 times on business. "", 'Each time I have taken breakfast early (served from 06:30 during weekdays). ', 'Each time the English breakfast items are cold, at best tepid. ', ""I can imagine the chef starts cooking everything around 05:00 to be ready for 06:30, then places the serving dishes under an infra red light arrangement to keep it warm. Trouble is, it doesn't work! "", 'Nothing worse than a cold clammy sausage and cold baked beans. Only thing I ate at a decent temperature was a fried egg, coz the chef cooked it while I waited!', 'Come on Novotel, find a better solution!']", November 2017,g186338-d12156905-r542859799,g186338-d12156905,[],[],2,23 November 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '157'], ['thumbs-up-fill', '96']]","['Neuchatel, Switzerland']",ch2013,Cold English Breakfast ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r542859799-Bokan_37_Restaurant-London_England.html
285,"['Dear Josie,', ""Thank you very much for sharing your feedback. We're so sorry to hear we did not fulfil your expectations. Allow me to inform you that all of our drinks are made using the standard alcohol measuring cup. Next time you visit us we will do our best to ensure an excellent experience."", 'Jeevan & The Bokan Family']","['We went there for a drink on the roof bar so cannot comment on the food ', 'We ordered 4 cocktails that was like3 sips and gone small glasses to say the least .. hey ho pay for the veiws I know that . Not much else to comment on really nice ambience as well ']", November 2017,g186338-d12156905-r543500267,g186338-d12156905,[],[],4,27 November 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '31'], ['thumbs-up-fill', '23']]","['Grays Thurrock, United Kingdom']",josyr-1234,Amazing views ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r543500267-Bokan_37_Restaurant-London_England.html
286,"[""Our will is to share and contribute to our Guest’s memories so we're obviously disappointed and terribly sorry to hear about your experience last time. We're so sorry to hear we did not fulfil your expectations. Our goal is to provide a great level of service and excellent quality of products in order to ensure a memorable experience for all our guests. Thank you again for your review so we can ensure we are continually bettering our service for our future guests."", 'Jeevan & The Bokan Family']","['Views are great and, in my opinion, that is the best thing this restaurant has to offer. Food was OK but the service was not good and not very profesional.']", November 2017,g186338-d12156905-r545633079,g186338-d12156905,[],[],3,6 December 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '24'], ['thumbs-up-fill', '5']]","['Madrid, Spain']",vicentegarciar,Great views.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r545633079-Bokan_37_Restaurant-London_England.html
287,"[""We are over the moon to hear your amazing review. It was our great pleasure to welcome you and we're glad to hear that you had a great time with us. We will share the love with our Fabulous Team and we are looking forward to welcome you again soon."", 'Many thanks.', 'Jeevan & The Bokan Family']","['Someone recommended this bar and were were not disappointed. We went for pre dinner drinks and loved it. ', 'The views across London are fantastic. We went on a cold crisp clear night so even better. ', 'We sat at the bar and were served great drinks with some nuts and olives. The staff were efficient and very pleasant. Loved the decor.']", November 2017,g186338-d12156905-r543623663,g186338-d12156905,[],[],5,27 November 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '108'], ['thumbs-up-fill', '57']]",['London'],LittleTLondon,Drinks,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r543623663-Bokan_37_Restaurant-London_England.html
288,"['Dear Ioannis,', 'Thank you so much for your amazing feedback! At Bokan we strive to offer the best experience to all our guests. We will share the love with our Fabulous Team and we are looking forward to welcome you again soon!', 'Jeevan & The Bokan Family']","['The view is fantastic, the atmosphere with the music is warm and relaxing, the staff always there to assist in anything you might need and also lots of options on the menu and interesting cocktails. We will be back!']", November 2017,g186338-d12156905-r545101884,g186338-d12156905,"['Value', 'Service', 'Food']","['50', '50', '50']",5,4 December 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '240'], ['thumbs-up-fill', '49']]","['London, United Kingdom']",johntos85,Breathtaking,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r545101884-Bokan_37_Restaurant-London_England.html
289,"['Dear Jose,', ""We're thrilled to hear you enjoyed every aspect of what we offer. We strive to make sure every Guest has a great time with us at BŌKAN. We look forward to welcoming you back very soon."", 'Jeevan & The Bokan Family']","['fantastic table on the 38th floor. views were incredible. menu was just right. food very good quality and presentantion superb.', 'all the staff were helpful and polite.']", November 2017,g186338-d12156905-r543514920,g186338-d12156905,[],[],5,27 November 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '18'], ['thumbs-up-fill', '9']]","['London, United Kingdom']",joseluisnajera1,romantic dinner for two,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r543514920-Bokan_37_Restaurant-London_England.html
290,"['Wow. Thank you for such an amazing review! It is always our most treasured reward to make our guests happy and we are glad to hear that you enjoyed the dining experience with us. All the BŌKAN family is very proud to read your kind words. We hope to see you again very soon too!', 'Jeevan & The Bokan Family']","['We spent a dinner at Bokan. What a really good «\xa0gastronomic\xa0» moment! ', 'Despite the view which is amazing and so romantic, the decoration so confortable (wood, carpet, leather, slow lights....) and nice. Our culinary tasting was a very perfect moment. We choose «\xa0à la carte\xa0» dishes. Mozzarella and avocado very nice and tasty fish, scallops were so good and perfectly cooked. And even though the Paris Brest : waouuhh! ', 'Thanks for this nice experience. I would not avoid to come back during my next trip in London for sure! ']", November 2017,g186338-d12156905-r540877487,g186338-d12156905,[],[],5,14 November 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '1'], ['thumbs-up-fill', '2']]","['La Crau, France']",harleyandjoker,Just amazing moment...,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r540877487-Bokan_37_Restaurant-London_England.html
291,"[""Your praises and comments on our friendliness are surely one of the best compliments you could ever make to us! Our brunch is one of our priorities and we're thrilled to hear your loved it! Hope to see you soon!"", 'Jeevan & The Bokan Family']","['I booked this for my mothers birthday and opted for the bottomless brunch at the weekend. I could not fault the cocktails, food and definitely not the flowing prosecco. Great atmosphere and stunning views. Staff are very friendly and always on hand to help!']", October 2017,g186338-d12156905-r537563457,g186338-d12156905,"['Value', 'Service', 'Food']","['50', '40', '50']",5,1 November 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '3'], ['thumbs-up-fill', '3']]","['London, United Kingdom']",lucyjupp,Amazing Food & Service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r537563457-Bokan_37_Restaurant-London_England.html
292,"['Thank you very much for sharing your impressions. Each day, the entire team strives to deliver a unique and memorable experience for each guest. We would like to apologise for the inconvenience with the elevators. We will definitely take your feedback under consideration and share it with our Team. We do hope to welcome you back soon!', 'Jeevan & The Bokan Family']","['Bokan', 'Situated approximately a 5 minute walk from Canary Wharf tube station, Bokan sits atop the Novotel London Canary Wharf.', 'Bokan is spread over three floors (37th, 38th and 39th). The 37th is the formal restaurant, the 38th is the bar (serving bar food) and the 39th is a secondary bar area with an outdoor deck (see photos).', 'The lighting throughout Bokan is very low, which on the whole works well but definitely makes reading the menu difficult! ', ""We decided to eat in the bar area on 38 and then have a drink in the bar on 39. The service on the 38th floor was fine but not great, the service on the 39th floor was much better. The bar menu is somewhat limited with approximately 5 or 6 'main' options. I ordered the burger, which was good and which came with some fries."", ""It's the location of Bokan that really makes this place. The views across Canary Wharf and back towards the O2 are great."", ""The only real negative was that on the evening that I was there, 2 out of the 4 elevators weren't working, which caused a bit of a queue when I was trying to leave."", 'Overall, not the best place to eat in Canary Wharf but it probably has some of the best views.']", October 2017,g186338-d12156905-r537615994,g186338-d12156905,"['Value', 'Service', 'Food']","['30', '20', '30']",3,1 November 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '87'], ['thumbs-up-fill', '28']]","['Vale do Garrao, Portugal']",103StuartM,"Great location, average food",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r537615994-Bokan_37_Restaurant-London_England.html
293,"['Dear Alison,', 'Well your review is fabulous! Thank you so much for your kind words! Great to hear you liked our new place and our attentive team. Hope to see you soon!', 'Jeevan & The Bokan Family']","['Fabulous views from this restaurant on the 37th floor. The food was also 1st rate, although there is a cocktail bar above you it’s still possible to have a conversation over dinner. Staff very attentive - maybe just a wee bit too much but better that than feeling adrift. ']", November 2017,g186338-d12156905-r538765198,g186338-d12156905,[],[],4,6 November 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '20'], ['thumbs-up-fill', '9']]","['Dollar, United Kingdom']",A4389GUalisonp,Friday evening dinner ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r538765198-Bokan_37_Restaurant-London_England.html
294,"['Dear Elena,', ""We're thrilled to hear you enjoyed every aspect of what we offer here at BŌKAN!"", 'Thank you for your kind words - see you soon?', 'Jeevan & The Bokan Family']","['Nice service too! Great cocktails. ', 'Nice spot for a dinner and cocktails overall. If you ask for a table by the Window, they would most likely accommodate your request:) thanks Bokan! I would go back:)']", June 2017,g186338-d12156905-r538850044,g186338-d12156905,[],[],5,6 November 2017,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '21'], ['thumbs-up-fill', '15']]","['London, United Kingdom']",Elena Y,Great views and food!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r538850044-Bokan_37_Restaurant-London_England.html
